FIPS,Admin2,Province_State,Lat,Long_,Combined_Key,vaccine_doses_administered_in_state,white_pop,black_pop,asian_pop,hisp_pop,Population,pop per sq mi,democrat_votes,republican_votes,democrat_percent,republican_percent,confirmed_cases,Country_Region
18099,Marshall,Indiana,41.32467367,-86.26185087,"Marshall, Indiana, US",2793014,44623,484,290,4958,46258,106.1,5712,13844,28.664625884478344,69.47357856175039,5629,US
18101,Martin,Indiana,38.7099921,-86.80373186,"Martin, Indiana, US",2793014,10021,50,26,118,10255,30.8,1011,4029,19.653965785381025,78.32426127527216,817,US
18103,Miami,Indiana,40.76940965,-86.04525048,"Miami, Indiana, US",2793014,32397,3076,182,1228,35516,98.7,3235,10925,22.351965729289024,75.48538658191114,3685,US
18105,Monroe,Indiana,39.16130004,-86.52414358,"Monroe, Indiana, US",2793014,127577,5486,11062,5274,148431,349.7,39861,22071,63.12014061535051,34.94956532754826,10955,US
18107,Montgomery,Indiana,40.04034823,-86.89335024,"Montgomery, Indiana, US",2793014,36847,558,432,1892,38338,75.6,4213,12659,24.49703453889987,73.6073962088615,4089,US
18109,Morgan,Indiana,39.47899078,-86.44573375,"Morgan, Indiana, US",2793014,68477,480,350,1189,70489,170.5,7781,27512,21.518847313255343,76.08617494952847,6286,US
18111,Newton,Indiana,40.95610449,-87.39635768,"Newton, Indiana, US",2793014,13485,172,34,958,13984,35.5,1509,4942,22.89485662266728,74.98103474434835,1005,US
18113,Noble,Indiana,41.39672484,-85.41966713,"Noble, Indiana, US",2793014,46083,804,218,5025,47744,115.7,4660,14195,24.28348097967692,73.97081813444503,5254,US
18115,Ohio,Indiana,38.955305,-84.96515993,"Ohio, Indiana, US",2793014,5734,46,14,99,5875,71.1,668,2054,21.72357723577236,66.79674796747967,548,US
18117,Orange,Indiana,38.5411892,-86.49523093,"Orange, Indiana, US",2793014,18886,372,72,356,19646,49.8,2224,6432,25.18115942028985,72.82608695652173,1739,US
18119,Owen,Indiana,39.31145587,-86.83900724,"Owen, Indiana, US",2793014,20209,134,72,278,20799,56.0,2420,7286,24.4345718901454,73.56623586429725,1882,US
18121,Parke,Indiana,39.77202286,-87.20375833,"Parke, Indiana, US",2793014,16210,150,16,299,16937,39.0,1503,5400,21.43162697846856,76.99985740767147,1428,US
18123,Perry,Indiana,38.07809328,-86.63741946,"Perry, Indiana, US",2793014,18216,1054,80,269,19169,50.7,3203,5345,36.723228617289614,61.2818160972254,1776,US
18125,Pike,Indiana,38.40112197,-87.23574907,"Pike, Indiana, US",2793014,12059,122,14,195,12389,38.4,1415,4692,22.7491961414791,75.43408360128618,1291,US
18127,Porter,Indiana,41.45986947,-87.06848888,"Porter, Indiana, US",2793014,156542,7416,2550,17719,170389,393.0,39746,45008,45.94435261071103,52.02695673282549,16650,US
18129,Posey,Indiana,38.02097333,-87.86480429,"Posey, Indiana, US",2793014,24608,284,92,313,25427,63.3,3811,9206,28.79268661226957,69.5527349652463,2662,US
18131,Pulaski,Indiana,41.04166107,-86.69890683,"Pulaski, Indiana, US",2793014,11927,152,94,389,12353,30.9,1463,4246,25.198070961074748,73.13124354116431,1108,US
18133,Putnam,Indiana,39.66437981,-86.84517605,"Putnam, Indiana, US",2793014,34959,2442,362,763,37576,79.0,3946,12278,23.77538109296861,73.9772247996626,3480,US
18135,Randolph,Indiana,40.15734772,-85.01139319,"Randolph, Indiana, US",2793014,23921,228,84,923,24665,57.9,2513,8312,22.70099367660343,75.08581752484191,2312,US
18137,Ripley,Indiana,39.10235626,-85.26212744,"Ripley, Indiana, US",2793014,27491,162,268,530,28324,64.6,2774,11261,19.43802116179665,78.90827552378951,3310,US
18139,Rush,Indiana,39.62002287,-85.4655599,"Rush, Indiana, US",2793014,16046,202,64,292,16581,42.6,1754,6035,22.11296016137166,76.08421583459405,1676,US
18143,Scott,Indiana,38.68672078,-85.74627859,"Scott, Indiana, US",2793014,23181,156,130,588,23873,127.0,2701,7331,26.566342087144683,72.1058325956526,2562,US
18145,Shelby,Indiana,39.52305623,-85.7915857,"Shelby, Indiana, US",2793014,42926,682,380,1947,44729,108.1,5023,14568,25.12630683807713,72.87279275674054,4707,US
18147,Spencer,Indiana,38.01519732,-87.0079644,"Spencer, Indiana, US",2793014,19699,222,52,613,20277,52.8,3213,7357,29.83563933512861,68.31646392422695,2258,US
18141,St. Joseph,Indiana,41.61756781,-86.29040834,"St. Joseph, Indiana, US",2793014,216608,35558,6998,24812,271826,583.0,59896,53164,51.97591072389316,46.13408771412208,32337,US
18149,Starke,Indiana,41.27890281,-86.64686895,"Starke, Indiana, US",2793014,22440,114,34,954,22995,75.6,2650,7466,25.75315840621963,72.555879494655,1956,US
18151,Steuben,Indiana,41.64423868,-85.00101094,"Steuben, Indiana, US",2793014,33477,382,232,1296,34594,110.7,4513,11327,27.923524316297488,70.08414800148498,3519,US
18153,Sullivan,Indiana,39.08952258,-87.41414469,"Sullivan, Indiana, US",2793014,19244,1952,60,366,20669,48.0,2153,6691,23.93818100956193,74.3940404714254,2064,US
18155,Switzerland,Indiana,38.82767338,-85.03022429,"Switzerland, Indiana, US",2793014,10404,242,20,204,10751,48.1,964,3133,23.206547905633123,75.42128069330765,766,US
18157,Tippecanoe,Indiana,40.38872739,-86.89413959,"Tippecanoe, Indiana, US",2793014,161838,11250,19844,17063,195732,345.7,35017,34581,49.01046915239055,48.400235136042994,20962,US
18159,Tipton,Indiana,40.31123252,-86.05234925,"Tipton, Indiana, US",2793014,14709,134,80,443,15148,61.2,1834,6110,22.59733859043864,75.28339083292262,1583,US
18161,Union,Indiana,39.62550777,-84.92497066,"Union, Indiana, US",2793014,6821,66,24,127,7054,46.6,736,2688,21.13120872810796,77.17484926787253,690,US
18163,Vanderburgh,Indiana,38.02658833,-87.58763124,"Vanderburgh, Indiana, US",2793014,155033,17550,2446,5155,181451,769.7,34415,41844,44.31382143133064,53.8796322525817,21776,US
18165,Vermillion,Indiana,39.8523352,-87.46160542,"Vermillion, Indiana, US",2793014,15091,92,46,203,15498,63.1,2145,5184,28.67263734794814,69.2955487234327,1638,US
18167,Vigo,Indiana,39.42944561,-87.39169027,"Vigo, Indiana, US",2793014,93773,9536,2244,3006,107038,267.4,18123,24545,41.57223471119879,56.30361976418773,12000,US
18169,Wabash,Indiana,40.84704239,-85.79328272,"Wabash, Indiana, US",2793014,29914,254,146,847,30996,79.7,3494,10762,23.97091108671789,73.83369923161361,3420,US
18171,Warren,Indiana,40.34728141,-87.35602659,"Warren, Indiana, US",2793014,8050,28,36,182,8265,23.3,974,3401,21.779964221824688,76.0509838998211,774,US
18173,Warrick,Indiana,38.08922676,-87.2716085,"Warrick, Indiana, US",2793014,58990,1246,1588,1249,62998,155.1,11923,21326,35.24490821484525,63.04058647905643,7602,US
18175,Washington,Indiana,38.60219804,-86.1049363,"Washington, Indiana, US",2793014,27434,176,76,380,28036,55.0,2784,9114,22.93434385039954,75.08031963094159,2234,US
18177,Wayne,Indiana,39.8633444,-85.01044989,"Wayne, Indiana, US",2793014,59598,3498,620,2130,65884,171.5,9524,17567,34.40875754181871,63.46688825463348,6794,US
18179,Wells,Indiana,40.72934187,-85.22132966,"Wells, Indiana, US",2793014,27415,290,124,940,28296,75.1,2928,10855,20.839857651245552,77.25978647686833,2782,US
18181,White,Indiana,40.74911165,-86.86492015,"White, Indiana, US",2793014,23236,262,88,2126,24102,48.8,3032,7957,27.153859931936235,71.26097080422711,3032,US
18183,Whitley,Indiana,41.13863784,-85.50791236,"Whitley, Indiana, US",2793014,33030,200,176,749,33964,99.2,4234,12862,24.117110959216223,73.26270221007063,3653,US
20001,Allen,Kansas,37.88582951,-95.30030847,"Allen, Kansas, US",1290992,11446,288,118,469,12369,26.7,1570,4218,26.64630006788866,71.58859470468431,1213,US
20003,Anderson,Kansas,38.21413251,-95.29272815,"Anderson, Kansas, US",1290992,7547,58,44,163,7858,14.0,782,2929,20.622362869198312,77.2415611814346,829,US
20005,Atchison,Kansas,39.53185661,-95.30870026,"Atchison, Kansas, US",1290992,14604,804,102,512,16073,39.3,2359,4906,31.706989247311828,65.94086021505376,1569,US
20007,Barber,Kansas,37.2288586,-98.68460053,"Barber, Kansas, US",1290992,4215,58,14,206,4427,4.3,291,2014,12.425277540563622,85.99487617421008,369,US
20009,Barton,Kansas,38.47889676,-98.75636726,"Barton, Kansas, US",1290992,24474,502,58,3940,25779,30.9,2340,8608,21.024258760107816,77.34052111410602,2595,US
20011,Bourbon,Kansas,37.85508555,-94.84865997,"Bourbon, Kansas, US",1290992,13350,620,134,410,14534,23.9,1541,5023,23.08268424206112,75.23966446974237,1333,US
20013,Brown,Kansas,39.82652589,-95.56421698,"Brown, Kansas, US",1290992,8130,172,56,505,9564,17.5,1104,3262,24.69246253634533,72.95906955938268,1232,US
20015,Butler,Kansas,37.78134351,-96.83878537,"Butler, Kansas, US",1290992,61944,2208,876,3443,66911,46.1,9181,22634,28.231857318573184,69.60024600246003,7380,US
20017,Chase,Kansas,38.30292938,-96.59563862,"Chase, Kansas, US",1290992,2538,64,4,127,2648,3.6,345,1123,23.13883299798793,75.31857813547954,250,US
20019,Chautauqua,Kansas,37.14994405,-96.2454192,"Chautauqua, Kansas, US",1290992,2873,58,4,131,3250,5.7,212,1402,12.934716290420988,85.53996339231239,265,US
20021,Cherokee,Kansas,37.16928494,-94.8462897,"Cherokee, Kansas, US",1290992,17852,208,84,534,19939,36.8,2194,6766,24.035933391761613,74.12357581069237,2414,US
20023,Cheyenne,Kansas,39.78580976,-101.7318201,"Cheyenne, Kansas, US",1290992,2577,20,22,189,2657,2.7,224,1183,15.675297410776768,82.78516445066481,358,US
20025,Clark,Kansas,37.23577007,-99.81883015,"Clark, Kansas, US",1290992,1875,14,36,220,1994,2.3,143,904,13.402061855670103,84.72352389878162,247,US
20027,Clay,Kansas,39.34948772,-97.16518128,"Clay, Kansas, US",1290992,7655,108,34,220,8002,13.2,894,3177,21.37733142037303,75.96843615494979,786,US
20029,Cloud,Kansas,39.48028352,-97.64925343,"Cloud, Kansas, US",1290992,8351,108,154,297,8786,13.3,920,3242,21.581046211588085,76.04973023692236,972,US
20031,Coffey,Kansas,38.2365018,-95.73379515,"Coffey, Kansas, US",1290992,7794,78,72,228,8179,13.7,964,3489,21.11719605695509,76.42935377875138,723,US
20033,Comanche,Kansas,37.1911452,-99.27113247,"Comanche, Kansas, US",1290992,1629,10,6,135,1700,2.4,126,762,13.75545851528384,83.1877729257642,167,US
20035,Cowley,Kansas,37.23781842,-96.83776647,"Cowley, Kansas, US",1290992,31030,1180,642,3920,34908,32.3,4273,9656,30.02599957838521,67.85187267233505,3895,US
20037,Crawford,Kansas,37.50675523,-94.85245778,"Crawford, Kansas, US",1290992,35464,1052,684,2374,38818,66.4,6179,10045,37.122258936617605,60.34845298888555,4638,US
20039,Decatur,Kansas,39.78468441,-100.4594081,"Decatur, Kansas, US",1290992,2728,34,2,92,2827,3.3,218,1260,14.552736982643523,84.11214953271028,264,US
20041,Dickinson,Kansas,38.86600962,-97.15532383,"Dickinson, Kansas, US",1290992,17450,266,106,895,18466,23.3,2060,7126,22.03444218633009,76.22205583484865,1709,US
20043,Doniphan,Kansas,39.79067154,-95.14056866,"Doniphan, Kansas, US",1290992,7034,350,22,209,7600,20.2,686,2976,18.495551361552977,80.23726071717444,959,US
20045,Douglas,Kansas,38.88503636,-95.2925121,"Douglas, Kansas, US",1290992,101904,6258,6282,7947,122259,243.1,40785,17286,68.55197915791244,29.054542398520883,8944,US
20047,Edwards,Kansas,37.88735543,-99.31263309,"Edwards, Kansas, US",1290992,2604,56,4,591,2798,4.9,271,1141,18.93780573025856,79.73445143256464,259,US
20049,Elk,Kansas,37.45338105,-96.24369667,"Elk, Kansas, US",1290992,2368,4,10,119,2530,4.5,195,1140,14.327700220426156,83.76193975018369,178,US
20051,Ellis,Kansas,38.91458712,-99.31751551,"Ellis, Kansas, US",1290992,26974,464,484,1695,28553,31.6,3737,9758,27.07971014492754,70.71014492753623,3721,US
20053,Ellsworth,Kansas,38.69677695,-98.20462799,"Ellsworth, Kansas, US",1290992,5577,636,42,385,6102,9.1,648,2148,22.71293375394322,75.28916929547844,1215,US
20055,Finney,Kansas,38.04340344,-100.7381938,"Finney, Kansas, US",1290992,32229,2214,1616,18513,36467,28.2,4325,7236,36.65254237288136,61.32203389830509,6015,US
20057,Ford,Kansas,37.69200114,-99.88825298,"Ford, Kansas, US",1290992,31004,1234,458,18838,33619,30.8,2947,5803,33.05664610207516,65.09254066180594,5684,US
20059,Franklin,Kansas,38.56443815,-95.28644341,"Franklin, Kansas, US",1290992,24117,446,132,1083,25544,45.5,3690,8479,29.574416927145947,67.95704095535785,2495,US
20061,Geary,Kansas,38.99871131,-96.7577178,"Geary, Kansas, US",1290992,22007,6210,882,5148,31670,89.3,3983,5323,41.47662188899302,55.430594605852335,3166,US
20063,Gove,Kansas,38.91588178,-100.4829321,"Gove, Kansas, US",1290992,2560,26,26,82,2636,2.5,166,1291,11.284840244731477,87.76342624065262,385,US
20065,Graham,Kansas,39.34987223,-99.88332493,"Graham, Kansas, US",1290992,2251,102,40,97,2482,2.9,228,1080,17.053103964098728,80.77786088257292,262,US
20067,Grant,Kansas,37.56227336,-101.3079758,"Grant, Kansas, US",1290992,6694,86,40,3467,7150,13.6,518,1936,20.71171531387445,77.40903638544582,935,US
20069,Gray,Kansas,37.73836671,-100.4369088,"Gray, Kansas, US",1290992,5739,118,24,962,5988,6.9,341,1911,14.903846153846152,83.52272727272727,556,US
20071,Greeley,Kansas,38.4808095,-101.8061079,"Greeley, Kansas, US",1290992,1199,8,4,241,1232,1.6,78,549,12.16848673946958,85.64742589703587,104,US
20073,Greenwood,Kansas,37.8774388,-96.23250453,"Greenwood, Kansas, US",1290992,5658,44,16,248,5982,5.9,569,2444,18.492037699057523,79.42801429964251,551,US
20075,Hamilton,Kansas,37.99978709,-101.7921066,"Hamilton, Kansas, US",1290992,2341,96,6,939,2539,2.7,141,698,16.41443538998836,81.25727590221187,202,US
20077,Harper,Kansas,37.19175361,-98.07578384,"Harper, Kansas, US",1290992,5157,36,24,336,5436,7.5,461,2168,17.214339058999254,80.95593726661687,616,US
20079,Harvey,Kansas,38.04293782,-97.42747573,"Harvey, Kansas, US",1290992,32207,700,314,4178,34429,64.3,6747,10182,38.9797215321509,58.824888786180594,3547,US
20081,Haskell,Kansas,37.5620394,-100.8710738,"Haskell, Kansas, US",1290992,3778,38,22,1244,3968,7.4,268,1122,19.00709219858156,79.57446808510639,418,US
20083,Hodgeman,Kansas,38.08780079,-99.89829881,"Hodgeman, Kansas, US",1290992,1655,24,108,123,1794,2.2,154,875,14.736842105263156,83.73205741626795,210,US
20085,Jackson,Kansas,39.41673394,-95.79356799,"Jackson, Kansas, US",1290992,11332,156,50,638,13171,20.5,1881,4517,28.569258809234512,68.60571081409478,1381,US
20087,Jefferson,Kansas,39.2347941,-95.38289232,"Jefferson, Kansas, US",1290992,18246,176,42,566,19043,35.9,3194,6334,32.65180944592108,64.75158454303823,1669,US
20089,Jewell,Kansas,39.78470589,-98.21820662,"Jewell, Kansas, US",1290992,2803,14,16,74,2879,3.4,212,1387,13.022113022113022,85.1965601965602,207,US
20091,Johnson,Kansas,38.88548175,-94.82250877,"Johnson, Kansas, US",1290992,521897,30046,32008,47723,602401,1149.6,184259,155631,53.06784864665596,44.82278940365308,56159,US
20093,Kearny,Kansas,38.00017981,-101.321681,"Kearny, Kansas, US",1290992,3597,50,18,1252,3838,4.6,267,1164,18.350515463917525,80.0,561,US
20095,Kingman,Kansas,37.55909527,-98.13638678,"Kingman, Kansas, US",1290992,6874,28,32,272,7152,9.1,752,3130,19.04279564446696,79.26057229678399,741,US
20097,Kiowa,Kansas,37.55848695,-99.2856537,"Kiowa, Kansas, US",1290992,2339,42,32,152,2475,3.5,156,980,13.390557939914164,84.12017167381974,237,US
20099,Labette,Kansas,37.19113093,-95.29849679,"Labette, Kansas, US",1290992,17392,962,104,914,19618,33.5,2655,5735,31.005488730585075,66.97419128809996,2722,US
20101,Lane,Kansas,38.48119447,-100.4660754,"Lane, Kansas, US",1290992,1443,22,2,137,1535,2.4,115,762,12.849162011173185,85.13966480446928,125,US
20103,Leavenworth,Kansas,39.20183497,-95.03620809,"Leavenworth, Kansas, US",1290992,69292,9868,1140,5940,81758,164.7,13886,21610,38.05426144149082,59.22170457659632,7051,US
20105,Lincoln,Kansas,39.04549684,-98.20756994,"Lincoln, Kansas, US",1290992,2863,32,8,110,2962,4.5,266,1283,16.846105129829006,81.25395820139329,257,US
20107,Linn,Kansas,38.21267844,-94.84254089,"Linn, Kansas, US",1290992,9280,116,26,280,9703,16.3,896,4048,17.756638921918352,80.22195798652399,777,US
20109,Logan,Kansas,38.91735806,-101.148475,"Logan, Kansas, US",1290992,2680,26,32,193,2794,2.6,186,1249,12.757201646090536,85.66529492455417,292,US
20111,Lyon,Kansas,38.45576156,-96.15275715,"Lyon, Kansas, US",1290992,29936,876,852,7231,33195,39.8,6055,7550,43.28710323134115,53.97483557334859,4209,US
20115,Marion,Kansas,38.35855394,-97.0985251,"Marion, Kansas, US",1290992,11342,170,44,490,11884,13.4,1516,4465,24.807723776795942,73.06496481754213,1045,US
20117,Marshall,Kansas,39.78359669,-96.52278974,"Marshall, Kansas, US",1290992,9367,74,28,261,9707,11.2,1259,3729,24.61869378177552,72.91748142354322,1076,US
20113,McPherson,Kansas,38.39184858,-97.64769869,"McPherson, Kansas, US",1290992,27146,470,198,1272,28542,32.5,4134,9964,28.632774622523893,69.0123285773653,3201,US
20119,Meade,Kansas,37.23859987,-100.364831,"Meade, Kansas, US",1290992,3842,52,28,763,4033,4.7,263,1523,14.410958904109588,83.45205479452055,502,US
20121,Miami,Kansas,38.56383358,-94.83832189,"Miami, Kansas, US",1290992,32554,654,152,1173,34237,57.0,5247,12308,29.252383341695936,68.61794056977199,2668,US
20123,Mitchell,Kansas,39.39331582,-98.20906732,"Mitchell, Kansas, US",1290992,5781,26,44,159,5979,9.1,558,2504,17.99419542083199,80.74814575943245,561,US
20125,Montgomery,Kansas,37.19236568,-95.74329258,"Montgomery, Kansas, US",1290992,26909,1834,368,2287,31829,55.1,3228,9931,24.042901832265752,73.96841948458214,3395,US
20127,Morris,Kansas,38.68827511,-96.65128437,"Morris, Kansas, US",1290992,5395,36,18,296,5620,8.5,729,2124,25.14660227664712,73.26664367023112,569,US
20129,Morton,Kansas,37.19141121,-101.7992519,"Morton, Kansas, US",1290992,2371,48,44,584,2587,4.4,150,1034,12.520868113522535,86.31051752921536,254,US
20131,Nemaha,Kansas,39.78345387,-96.01392079,"Nemaha, Kansas, US",1290992,9882,90,34,236,10231,14.2,927,4664,16.308937368050668,82.054890921886,1502,US
20133,Neosho,Kansas,37.55862897,-95.30670046,"Neosho, Kansas, US",1290992,15038,248,106,937,16007,28.9,1796,4970,26.11603897048132,72.26988512432747,1771,US
20135,Ness,Kansas,38.47974157,-99.91547333,"Ness, Kansas, US",1290992,2639,30,2,287,2750,2.9,149,1339,9.847984137475214,88.49966953073364,369,US
20137,Norton,Kansas,39.78443827,-99.90286639,"Norton, Kansas, US",1290992,5010,354,52,295,5361,6.5,364,2007,15.072463768115943,83.1055900621118,1202,US
20139,Osage,Kansas,38.65235984,-95.72707998,"Osage, Kansas, US",1290992,15315,152,38,551,15949,23.1,2136,5705,26.58369632856254,71.00186683260733,1207,US
20141,Osborne,Kansas,39.3503437,-98.76753828,"Osborne, Kansas, US",1290992,3280,22,16,80,3421,4.3,281,1629,14.447300771208226,83.75321336760926,288,US
20143,Ottawa,Kansas,39.13237408,-97.65020313,"Ottawa, Kansas, US",1290992,5489,80,18,155,5704,8.5,506,2610,15.85709808837355,81.79254152303353,549,US
20145,Pawnee,Kansas,38.18108732,-99.23692334,"Pawnee, Kansas, US",1290992,5795,582,42,469,6414,9.2,643,2045,23.47572106608251,74.662285505659,1142,US
20147,Phillips,Kansas,39.78465501,-99.34668865,"Phillips, Kansas, US",1290992,5049,28,46,172,5234,6.4,318,2418,11.434735706580366,86.94714131607336,712,US
20149,Pottawatomie,Kansas,39.37925655,-96.34564657,"Pottawatomie, Kansas, US",1290992,22994,354,216,1249,24383,25.7,3313,9452,25.32293816402965,72.24642666055186,1852,US
20151,Pratt,Kansas,37.64780729,-98.73922153,"Pratt, Kansas, US",1290992,8595,190,74,669,9164,13.1,933,3108,22.552574329224075,75.1269035532995,812,US
20153,Rawlins,Kansas,39.78525843,-101.0761617,"Rawlins, Kansas, US",1290992,2412,28,8,194,2530,2.4,214,1261,14.22872340425532,83.84308510638297,298,US
